element_id,project_id,element_type,length_mm,width_mm,thickness_mm,mix_w_c,cement_type,admixture,admixture_dose_pct,curing_method,automation_level,ambient_temp_c,ambient_rh_pct,casting_datetime,strength_hr24,strength_hr48,strength_hr72,strength_hr96,strength_hr168,yard_day_cost,rework_cost,required_demould_strength,mold_id,mold_count_available,daily_demand,steam_energy_cost_per_hour,electricity_cost_per_hour,labor_cost_per_shift,region,monsoon_flag,curing_chamber_capacity,baseline_cycle_time,mold_opportunity_cost
E03544,P02,Beam,4696,1389,366,0.5,OPC,Retarder,1.17,Moist,1,37.9,55.2,2025-05-08 12:00:00,24.03,31.31,33.51,34.17,34.44,4973,29452,22,M146,63,34,1241,774,17893,Central,0,23,24,1561
E03545,P03,Wall,3921,2314,337,0.46,OPC,Retarder,1.16,Moist,2,22.4,67.5,2025-09-25 17:00:00,19.68,25.6,27.39,27.92,28.15,3979,31393,20,M015,75,45,1288,384,18803,East,1,24,24,2992
E03546,P02,Column,6923,999,582,0.47,OPC,Retarder,1.3,Ambient,1,36.3,80.2,2025-03-08 01:00:00,23.86,30.69,32.75,33.37,33.63,3823,20272,20,M010,20,50,1091,323,19792,South,0,16,36,3596
E03547,P02,Beam,9064,1679,644,0.42,PSC,Plasticizer,0.76,Steam,0,35.8,64.5,2025-03-16 15:00:00,32.08,41.73,44.64,45.51,45.88,3929,34218,23,M130,50,47,1477,776,19920,South,0,11,28,1717
E03548,P03,Column,9183,2055,569,0.37,PSC,Accelerator,1.13,Steam,0,23.4,53.0,2025-10-04 12:00:00,26.05,34.4,36.91,37.67,37.98,4784,38627,21,M114,56,40,1286,721,14319,South,0,22,21,2331
E03549,P04,Wall,9106,2055,498,0.49,OPC,Accelerator,1.23,Ambient,0,34.7,71.2,2025-03-04 22:00:00,21.76,28.17,30.1,30.68,30.92,4489,33831,20,M045,32,55,1430,439,22023,West,0,19,21,3720
E03550,P02,Beam,6580,976,497,0.44,OPC,Retarder,1.45,Moist,1,19.8,87.2,2025-01-25 13:00:00,19.6,25.41,27.16,27.69,27.91,3949,26886,25,M126,48,55,1100,473,21340,East,0,23,28,1997
E03551,P05,Slab,7937,2776,658,0.41,OPC,Plasticizer,0.93,Ambient,0,18.1,67.0,2025-04-27 12:00:00,18.93,24.29,25.9,26.38,26.59,3840,32380,24,M073,38,48,866,543,17821,Central,0,16,24,2874
E03552,P02,Beam,9759,1838,449,0.38,OPC,Retarder,0.91,Ambient,0,39.2,87.4,2025-02-03 20:00:00,27.67,36.05,38.57,39.33,39.65,5354,24306,18,M140,56,59,1277,772,15283,Central,0,20,33,1707
E03553,P02,Slab,5129,1423,256,0.45,OPC,Plasticizer,1.26,Moist,2,19.4,76.1,2025-09-23 15:00:00,18.77,24.43,26.13,26.64,26.86,5383,24861,24,M054,22,27,1438,364,20370,West,1,16,36,3257
E03554,P04,Column,3684,1595,635,0.37,OPC,Accelerator,0.43,Moist,0,33.1,47.1,2025-04-25 20:00:00,28.36,36.83,39.39,40.16,40.48,5306,35975,19,M113,66,35,806,521,12651,East,0,23,29,3403
E03555,P01,Slab,9025,1996,473,0.42,OPC,Accelerator,0.73,Ambient,2,28.8,75.3,2025-09-19 16:00:00,21.81,28.37,30.35,30.95,31.2,4049,27027,20,M145,46,43,1005,698,12255,Central,1,19,28,3101
E03556,P05,Column,5928,1992,198,0.42,OPC,Plasticizer,0.78,Moist,2,36.5,56.5,2025-04-15 17:00:00,27.42,35.68,38.16,38.91,39.23,5213,21240,20,M116,49,53,1063,617,14005,West,0,20,33,2832
E03557,P03,Beam,5304,2855,186,0.39,PSC,Plasticizer,1.19,Ambient,1,24.0,82.3,2025-11-09 17:00:00,21.49,27.78,29.68,30.25,30.49,3870,27626,19,M073,61,22,1334,778,24474,Central,0,16,33,2023
E03558,P02,Beam,4400,2044,630,0.36,OPC,Plasticizer,0.76,Ambient,0,23.6,80.8,2025-04-16 17:00:00,20.7,27.25,29.22,29.82,30.06,4280,32820,20,M079,61,46,860,678,22846,South,0,23,28,1987
E03559,P05,Slab,7501,1618,455,0.5,PSC,Accelerator,0.85,Steam,0,35.6,75.0,2025-02-14 06:00:00,27.74,36.03,38.52,39.28,39.59,5100,18263,21,M090,59,25,1455,310,18006,East,0,20,21,3767
E03560,P02,Beam,6904,1391,122,0.43,OPC,Accelerator,0.32,Moist,2,21.3,86.1,2025-12-16 04:00:00,20.29,26.4,28.24,28.79,29.02,5342,25670,25,M017,73,56,1219,702,16262,Central,0,9,28,3149
E03561,P01,Column,8497,2593,245,0.49,OPC,Accelerator,1.26,Ambient,0,39.5,80.3,2025-11-19 11:00:00,23.01,29.93,32.02,32.64,32.91,5202,31818,18,M051,23,49,1426,607,15030,South,0,16,32,2485
E03562,P01,Beam,9454,786,478,0.48,OPC,Accelerator,1.33,Steam,0,30.4,86.4,2025-05-30 00:00:00,24.65,32.54,34.91,35.62,35.92,5455,27266,18,M042,49,41,873,538,20008,North,0,22,23,2191
E03563,P05,Beam,5295,1529,502,0.43,PSC,Accelerator,1.37,Steam,0,26.4,53.9,2025-05-08 07:00:00,26.42,34.43,36.85,37.57,37.88,5352,24735,19,M123,63,46,1329,356,18361,Central,0,10,23,2623
E03564,P02,Column,6273,2193,142,0.43,PSC,Retarder,0.69,Ambient,0,31.6,89.8,2025-08-01 11:00:00,23.29,30.08,32.12,32.74,33.0,5211,26339,19,M105,33,35,856,647,14279,West,1,7,29,2267
E03565,P01,Slab,4499,1479,190,0.35,OPC,Plasticizer,1.38,Moist,1,15.1,58.2,2025-07-13 20:00:00,20.29,26.33,28.14,28.69,28.92,4458,29056,20,M002,21,58,1386,430,24394,North,1,7,24,2607
E03566,P03,Slab,8386,1658,537,0.36,PSC,Accelerator,0.96,Moist,0,22.4,46.7,2025-03-05 12:00:00,22.66,29.68,31.8,32.43,32.7,5079,22987,21,M131,62,45,1422,714,20490,East,0,12,25,2413
E03567,P02,Column,7100,500,684,0.47,PSC,Accelerator,0.56,Moist,0,20.6,53.8,2025-12-31 12:00:00,20.35,25.94,27.63,28.13,28.35,4525,20174,25,M016,27,27,1124,556,20741,South,0,7,25,1994
E03568,P03,Wall,8080,2760,375,0.35,OPC,Plasticizer,0.59,Moist,0,25.8,56.6,2025-06-29 04:00:00,26.34,33.99,36.29,36.98,37.27,4217,18430,19,M104,25,50,1335,790,12437,East,1,14,22,1924
E03569,P02,Column,4504,604,124,0.48,PSC,Plasticizer,1.25,Ambient,0,30.6,56.9,2025-12-05 04:00:00,21.03,27.11,28.95,29.5,29.73,5248,22483,24,M121,37,41,1408,540,19191,North,0,21,20,2293
E03570,P03,Column,5407,2832,340,0.44,PSC,Plasticizer,1.24,Ambient,1,33.7,68.6,2025-04-10 03:00:00,23.21,30.13,32.21,32.84,33.11,4543,32473,22,M148,21,49,1149,525,16911,Central,0,20,22,3511
E03571,P04,Column,5890,2536,505,0.4,PSC,Accelerator,1.19,Ambient,0,20.2,79.0,2025-06-13 10:00:00,19.46,25.16,26.88,27.4,27.62,5260,26578,24,M099,34,21,1346,781,22393,North,1,8,30,3683
E03572,P05,Beam,9261,2985,283,0.42,PSC,Accelerator,0.53,Moist,0,17.5,77.2,2025-08-04 00:00:00,19.42,25.13,26.85,27.37,27.59,3906,37631,20,M111,30,16,1089,562,14212,Central,1,13,20,1956
E03573,P03,Beam,7921,851,171,0.48,OPC,Plasticizer,1.08,Steam,2,18.6,86.7,2025-02-05 14:00:00,20.6,26.8,28.67,29.23,29.47,4710,25813,21,M047,38,45,900,475,22813,South,0,10,30,3781
E03574,P05,Column,9785,2347,359,0.44,OPC,Accelerator,1.23,Ambient,1,33.4,88.4,2025-11-07 22:00:00,22.97,29.85,31.92,32.55,32.81,4965,32600,20,M134,26,49,1322,489,22557,Central,0,22,28,1652
E03575,P04,Slab,8182,483,682,0.37,PSC,Plasticizer,1.0,Moist,2,32.3,84.5,2025-05-29 07:00:00,27.75,36.11,38.62,39.38,39.7,4234,27048,24,M133,76,60,1245,662,19557,South,0,15,35,1748
E03576,P01,Wall,4744,945,624,0.41,OPC,Plasticizer,0.81,Steam,1,21.3,80.9,2025-12-21 23:00:00,24.84,32.31,34.57,35.24,35.53,4566,33585,25,M041,22,18,1128,655,15839,East,0,18,36,3940
E03577,P01,Wall,5307,1683,371,0.5,OPC,Accelerator,0.61,Ambient,2,16.4,80.8,2025-10-23 13:00:00,14.47,18.82,20.13,20.53,20.7,4760,34025,24,M116,64,20,967,747,24862,Central,0,23,28,2533
E03578,P01,Slab,8543,841,273,0.39,PSC,Plasticizer,0.39,Ambient,1,27.3,44.3,2025-07-09 07:00:00,22.35,29.07,31.09,31.7,31.95,4196,30638,24,M046,23,41,1461,711,24585,North,1,9,35,2012
E03579,P03,Column,7354,1464,493,0.39,OPC,Retarder,0.45,Ambient,1,20.6,45.3,2025-08-21 00:00:00,19.9,25.75,27.52,28.05,28.27,4097,25631,20,M092,28,42,1492,477,23047,East,1,16,30,3319
E03580,P03,Slab,4408,1066,127,0.45,OPC,Retarder,1.04,Moist,1,32.6,81.4,2025-07-28 21:00:00,24.29,31.62,33.83,34.5,34.78,5205,28372,23,M063,23,57,1058,310,19899,West,1,13,26,3939
E03581,P02,Column,3579,2347,490,0.48,OPC,Accelerator,1.07,Moist,2,37.3,66.8,2025-08-23 05:00:00,24.9,32.4,34.66,35.34,35.63,5138,23770,22,M043,32,50,1106,428,21079,Central,1,9,27,2116
E03582,P05,Column,4012,550,526,0.43,OPC,Retarder,1.39,Steam,0,16.0,59.9,2025-01-07 03:00:00,20.87,27.27,29.19,29.77,30.01,5211,22003,24,M134,71,52,1048,578,15456,Central,0,23,30,2566
E03583,P02,Column,9195,718,256,0.49,PSC,Accelerator,0.6,Ambient,2,38.5,87.7,2025-11-18 10:00:00,22.63,29.45,31.5,32.12,32.38,4338,20034,23,M142,76,48,1275,700,12106,East,0,13,22,3824
E03584,P02,Column,5295,931,358,0.45,OPC,Retarder,1.34,Ambient,2,34.4,71.5,2025-10-08 20:00:00,22.83,29.71,31.78,32.4,32.66,4473,19699,24,M036,32,30,1112,439,12423,North,0,16,27,3764
E03585,P05,Beam,5220,2225,653,0.5,PSC,Accelerator,1.12,Steam,2,39.4,42.9,2025-05-01 07:00:00,29.25,38.06,40.72,41.52,41.85,4270,28697,18,M084,73,50,965,613,22305,Central,0,23,36,3966
E03586,P03,Wall,7739,2596,132,0.41,PSC,Plasticizer,1.24,Moist,0,19.0,88.8,2025-09-15 02:00:00,18.84,24.85,26.66,27.21,27.43,4516,29213,24,M125,37,40,1108,368,14997,Central,1,19,26,1714
E03587,P01,Wall,7294,556,404,0.4,PSC,Accelerator,0.81,Moist,0,21.9,69.0,2025-05-03 12:00:00,20.88,27.4,29.36,29.95,30.2,4886,38517,18,M070,79,57,1353,759,21984,West,0,8,24,2694
E03588,P03,Beam,8706,2265,620,0.39,OPC,Plasticizer,1.25,Ambient,1,17.3,61.9,2025-08-05 06:00:00,18.33,23.76,25.39,25.88,26.09,5397,32693,18,M030,35,15,1003,532,19042,West,1,5,28,3925
E03589,P01,Column,8372,2714,599,0.35,OPC,Retarder,0.72,Moist,2,32.5,44.5,2025-02-20 23:00:00,28.73,37.38,39.99,40.77,41.1,5181,32673,21,M026,21,47,853,674,14839,Central,0,20,22,2434
E03590,P04,Wall,7482,2531,409,0.35,OPC,Plasticizer,0.79,Ambient,0,30.7,56.6,2025-04-04 10:00:00,25.06,32.68,34.97,35.66,35.95,4104,22206,20,M019,27,29,1319,560,18988,South,0,24,22,3772
E03591,P04,Slab,8544,1663,201,0.48,PSC,Retarder,1.16,Ambient,1,23.8,76.7,2025-01-16 15:00:00,17.55,22.89,24.5,24.99,25.19,3981,31468,23,M130,62,55,1062,479,23432,West,0,11,32,3820
E03592,P05,Wall,5135,1666,129,0.42,PSC,Accelerator,0.95,Moist,1,22.5,73.4,2025-11-17 01:00:00,20.23,26.61,28.53,29.11,29.35,4385,36679,20,M055,22,58,1352,333,24597,North,0,6,35,3888
E03593,P02,Wall,4085,1319,147,0.45,PSC,Plasticizer,0.99,Ambient,1,17.8,63.8,2025-07-01 12:00:00,16.38,21.34,22.83,23.28,23.47,4731,27846,23,M064,66,29,1429,492,14159,East,1,15,22,3305
E03594,P05,Beam,7439,803,444,0.49,OPC,Accelerator,0.88,Moist,0,15.3,61.9,2025-12-01 22:00:00,13.57,18.33,19.76,20.2,20.38,4786,23285,20,M106,32,48,1232,357,19664,North,0,8,32,3802
E03595,P01,Wall,7805,824,624,0.47,OPC,Accelerator,1.24,Moist,0,27.8,52.5,2025-10-08 06:00:00,23.95,30.43,32.38,32.97,33.21,4410,39097,23,M004,32,35,1264,781,22540,South,0,22,26,3000
E03596,P03,Beam,8838,2981,466,0.5,PSC,Plasticizer,1.07,Moist,0,32.4,64.6,2025-02-06 03:00:00,20.73,27.37,29.37,29.98,30.23,4434,26579,22,M006,23,36,1268,599,21322,South,0,20,29,2403
E03597,P01,Column,9323,2947,206,0.4,OPC,Accelerator,1.28,Steam,1,27.4,89.7,2025-03-29 05:00:00,28.19,36.79,39.38,40.16,40.49,4424,32249,23,M088,79,17,1215,489,24506,East,0,12,20,2235
E03598,P01,Column,9977,1821,286,0.45,OPC,Accelerator,0.36,Ambient,1,21.3,57.7,2025-08-05 17:00:00,17.76,23.12,24.73,25.22,25.42,4078,18726,22,M041,29,32,1276,761,12157,North,1,13,25,3637
E03599,P03,Slab,5147,2052,614,0.46,OPC,Retarder,0.89,Moist,0,15.7,70.8,2025-06-11 01:00:00,17.65,22.74,24.27,24.73,24.92,4948,38165,21,M037,66,18,822,570,17197,Central,1,22,34,2823
E03600,P02,Beam,6639,2882,424,0.42,PSC,Plasticizer,1.15,Moist,1,20.5,78.0,2025-10-19 07:00:00,20.21,26.32,28.16,28.71,28.94,4249,21244,18,M033,57,22,937,313,21241,North,0,20,33,2898
E03601,P05,Column,4434,2325,653,0.46,PSC,Accelerator,1.38,Ambient,2,15.8,62.4,2025-11-19 11:00:00,15.4,20.03,21.43,21.85,22.03,5316,37488,20,M118,57,51,1306,615,15144,South,0,13,26,2213
E03602,P05,Column,5672,976,531,0.41,OPC,Accelerator,1.43,Moist,1,25.9,89.3,2025-09-24 00:00:00,23.23,30.18,32.27,32.9,33.17,3924,21123,25,M123,42,32,1262,733,17698,East,1,6,27,1811
E03603,P04,Column,5066,2150,558,0.36,PSC,Plasticizer,1.16,Ambient,2,29.5,65.0,2025-03-04 11:00:00,24.37,31.72,33.93,34.59,34.87,5047,31674,18,M030,31,16,819,407,21276,Central,0,5,36,1999
E03604,P05,Wall,7129,2062,466,0.39,PSC,Retarder,1.38,Moist,0,25.7,80.7,2025-01-30 21:00:00,24.42,31.58,33.74,34.39,34.66,4944,35705,23,M003,32,46,966,334,21393,West,0,11,20,2757
E03605,P01,Wall,8067,942,537,0.41,OPC,Plasticizer,1.32,Steam,1,30.9,47.1,2025-01-09 16:00:00,29.41,38.43,41.15,41.97,42.31,4659,23136,18,M141,51,29,1363,456,15613,Central,0,9,25,1908
E03606,P03,Beam,8455,2391,550,0.41,OPC,Plasticizer,0.5,Moist,0,15.6,50.6,2025-04-29 09:00:00,18.95,24.49,26.17,26.67,26.88,5484,25994,19,M088,69,33,1284,457,15435,West,0,10,31,2832
E03607,P04,Beam,6468,527,566,0.43,PSC,Plasticizer,0.88,Moist,0,27.5,52.4,2025-06-10 07:00:00,24.15,31.07,33.16,33.79,34.05,4186,36835,18,M121,60,32,1057,427,14089,East,1,23,35,3829
E03608,P02,Beam,4511,991,360,0.4,PSC,Plasticizer,1.36,Ambient,2,31.1,75.7,2025-04-06 04:00:00,23.52,30.61,32.74,33.38,33.65,4270,23115,20,M135,52,49,1422,671,19764,North,0,6,25,3276
E03609,P01,Beam,4000,2134,237,0.39,OPC,Plasticizer,0.3,Moist,0,36.6,81.1,2025-11-22 11:00:00,28.58,37.28,39.9,40.69,41.02,3849,30643,25,M122,63,56,1273,472,15082,North,0,9,27,3750
E03610,P04,Column,7354,1241,532,0.45,PSC,Accelerator,1.08,Ambient,1,36.5,47.0,2025-12-07 20:00:00,23.18,30.3,32.45,33.09,33.36,4919,28965,25,M042,74,25,1327,668,22892,South,0,5,28,2415
E03611,P04,Wall,5033,1268,687,0.41,OPC,Plasticizer,0.42,Steam,1,24.7,40.8,2025-02-15 14:00:00,26.67,34.69,37.11,37.84,38.14,5034,20910,19,M134,23,51,1351,353,19774,Central,0,14,30,2848
E03612,P02,Beam,7561,439,144,0.48,PSC,Accelerator,0.37,Ambient,0,20.7,53.0,2025-06-13 20:00:00,17.55,22.56,24.06,24.52,24.71,5304,24569,21,M099,69,25,1374,493,16692,West,1,7,22,3106
E03613,P05,Slab,5498,2660,358,0.41,OPC,Plasticizer,1.26,Ambient,2,24.7,50.2,2025-09-09 15:00:00,20.49,26.66,28.52,29.08,29.32,5152,32004,22,M149,21,30,1242,664,17363,South,1,19,22,3234
E03614,P05,Beam,8332,1307,193,0.46,OPC,Accelerator,1.12,Ambient,0,18.4,47.1,2025-11-02 15:00:00,17.93,22.86,24.35,24.8,24.99,4910,29425,23,M070,20,38,1296,685,16250,Central,0,14,36,3490
E03615,P01,Column,4298,2381,394,0.46,PSC,Retarder,1.17,Steam,0,24.5,43.9,2025-10-12 02:00:00,23.29,30.61,32.81,33.47,33.75,5430,33538,20,M063,29,48,1178,403,15845,South,0,20,27,3124
E03616,P02,Wall,9723,2221,530,0.37,OPC,Plasticizer,1.38,Ambient,2,29.6,86.7,2025-01-13 22:00:00,24.04,31.28,33.46,34.11,34.39,4746,23459,24,M105,72,53,1048,362,20734,South,0,16,36,2890
E03617,P02,Beam,6526,1308,486,0.4,PSC,Accelerator,1.11,Steam,1,20.1,70.9,2025-09-24 13:00:00,24.63,32.03,34.26,34.94,35.22,5191,35608,25,M073,31,23,1060,404,23937,North,1,14,21,3916
E03618,P02,Beam,6852,1307,434,0.49,PSC,Retarder,0.7,Steam,0,23.2,60.0,2025-03-14 12:00:00,23.07,29.8,31.82,32.43,32.69,3813,26229,19,M005,74,38,1115,472,22742,East,0,21,32,1544
E03619,P01,Column,7516,1092,684,0.46,PSC,Retarder,0.98,Moist,2,38.1,41.3,2025-04-26 20:00:00,26.19,34.08,36.46,37.17,37.47,5346,32221,24,M138,21,46,999,458,17545,Central,0,19,23,1595
E03620,P04,Slab,6844,1840,451,0.38,OPC,Accelerator,0.91,Moist,1,27.6,46.9,2025-08-23 16:00:00,25.68,33.23,35.5,36.19,36.48,4775,22396,20,M052,24,31,1222,648,16804,North,1,9,21,2121
E03621,P01,Column,8199,2163,524,0.38,PSC,Retarder,0.79,Steam,0,25.2,55.9,2025-07-22 11:00:00,28.47,36.98,39.55,40.32,40.65,5214,24771,22,M059,69,33,1077,537,19239,West,1,17,25,2449
E03622,P04,Beam,7157,2651,557,0.45,OPC,Accelerator,0.38,Ambient,1,17.9,85.8,2025-07-17 13:00:00,16.49,21.45,22.95,23.4,23.59,4523,38385,25,M128,69,41,1293,734,23820,Central,1,25,28,1733
E03623,P03,Column,9958,2850,290,0.44,PSC,Accelerator,1.31,Steam,2,37.5,62.4,2025-06-28 00:00:00,31.8,41.37,44.26,45.13,45.49,5164,22072,19,M089,62,38,1239,475,14907,Central,1,24,24,3364
E03624,P05,Column,4677,1458,682,0.38,OPC,Plasticizer,0.83,Moist,1,23.5,63.4,2025-11-19 06:00:00,23.0,29.96,32.06,32.69,32.96,4785,33387,21,M051,55,30,1397,473,24904,North,0,6,24,3399
E03625,P05,Column,5152,843,390,0.41,OPC,Accelerator,1.07,Moist,2,38.4,45.4,2025-12-05 05:00:00,28.75,37.41,40.02,40.81,41.14,3869,24323,25,M135,74,35,883,453,13161,West,0,10,20,1773
E03626,P01,Column,7485,1342,547,0.38,PSC,Accelerator,1.29,Steam,0,38.1,71.8,2025-01-13 12:00:00,35.58,46.28,49.51,50.48,50.89,4731,39038,22,M119,46,22,918,471,17607,Central,0,22,29,3892
E03627,P04,Slab,3526,2527,233,0.37,OPC,Accelerator,1.37,Moist,0,34.8,77.5,2025-09-17 09:00:00,28.59,37.31,39.94,40.73,41.06,3986,23503,22,M006,62,45,1233,670,18756,South,1,20,36,3049
E03628,P01,Column,5872,1847,326,0.44,OPC,Plasticizer,0.62,Ambient,1,31.5,70.4,2025-09-30 12:00:00,21.87,28.53,30.54,31.14,31.39,4264,24686,19,M012,71,43,1444,723,16941,Central,1,19,32,1602
E03629,P02,Column,7250,1180,496,0.37,OPC,Accelerator,1.09,Steam,1,38.1,48.1,2025-01-21 15:00:00,35.26,46.14,49.42,50.41,50.82,4340,20594,22,M080,25,25,1292,704,24488,North,0,16,35,3829
E03630,P05,Column,9673,972,178,0.42,OPC,Retarder,0.64,Ambient,1,23.9,41.4,2025-01-08 05:00:00,20.34,26.31,28.11,28.65,28.88,3947,23062,18,M136,49,37,1148,459,24239,Central,0,17,35,1730
E03631,P01,Column,3854,806,255,0.5,OPC,Plasticizer,1.05,Moist,0,27.5,59.2,2025-09-01 11:00:00,17.95,24.03,25.86,26.41,26.64,4192,26987,19,M031,45,27,1351,514,13210,East,1,6,22,1536
E03632,P05,Wall,5088,1805,261,0.4,PSC,Plasticizer,0.86,Ambient,0,21.9,49.0,2025-01-28 03:00:00,20.4,26.32,28.1,28.64,28.87,5451,28709,24,M010,52,49,1217,398,24883,South,0,22,29,1850
E03633,P05,Wall,4367,2852,387,0.43,PSC,Retarder,1.31,Moist,1,18.8,41.6,2025-03-13 17:00:00,19.36,25.14,26.88,27.41,27.63,5070,18949,23,M127,57,25,1054,386,22856,West,0,7,26,3840
E03634,P03,Wall,5108,2566,357,0.49,OPC,Retarder,0.83,Moist,0,39.6,54.8,2025-08-01 22:00:00,26.51,34.13,36.43,37.12,37.41,5232,26760,19,M089,25,44,1368,505,15846,West,1,8,25,3396
E03635,P05,Wall,6878,2499,600,0.39,PSC,Plasticizer,1.07,Moist,2,24.5,71.3,2025-11-13 17:00:00,23.21,30.2,32.31,32.94,33.21,4214,33242,23,M099,54,48,833,674,20483,West,0,15,33,3287
E03636,P03,Beam,9137,2983,431,0.39,PSC,Plasticizer,0.36,Moist,2,37.8,84.2,2025-03-02 12:00:00,29.45,38.32,40.99,41.79,42.13,4350,35083,18,M032,23,36,919,632,13520,South,0,21,29,2068
E03637,P04,Slab,4785,999,171,0.5,PSC,Plasticizer,1.16,Ambient,1,32.1,68.0,2025-03-05 23:00:00,19.84,25.85,27.66,28.21,28.44,4984,28587,25,M142,53,16,1345,414,17675,East,0,9,32,2208
E03638,P04,Beam,7119,2023,136,0.39,PSC,Plasticizer,1.37,Steam,1,19.3,86.1,2025-12-07 17:00:00,24.42,31.81,34.04,34.71,34.99,3873,31039,20,M094,20,54,882,747,22979,South,0,20,25,3152
E03639,P01,Slab,8489,1734,567,0.43,OPC,Retarder,1.16,Steam,2,17.8,53.5,2025-11-13 22:00:00,22.16,28.84,30.85,31.45,31.71,5048,25782,20,M063,28,27,1241,551,23357,North,0,12,32,2893
E03640,P03,Column,5253,888,191,0.37,OPC,Accelerator,0.58,Ambient,2,31.1,62.8,2025-02-11 18:00:00,24.7,32.14,34.38,35.05,35.34,4090,33210,20,M046,27,40,1047,788,13101,North,0,20,29,1891
E03641,P05,Beam,8908,2244,368,0.43,OPC,Retarder,0.45,Ambient,2,35.1,79.2,2025-04-25 17:00:00,23.94,31.15,33.32,33.98,34.25,5257,28993,24,M063,40,33,1247,599,15034,Central,0,12,24,3070
E03642,P04,Column,6583,1313,137,0.36,PSC,Retarder,1.25,Ambient,2,33.4,85.1,2025-05-12 04:00:00,26.12,33.99,36.35,37.07,37.37,4588,31865,21,M054,52,55,1439,343,14857,South,0,9,36,1610
E03643,P01,Column,3951,2990,539,0.39,OPC,Plasticizer,0.85,Steam,0,19.6,58.6,2025-04-24 20:00:00,24.05,31.49,33.73,34.41,34.69,3946,27365,19,M118,62,30,1054,499,13844,South,0,10,27,3911
E03644,P02,Wall,6312,2987,406,0.46,PSC,Retarder,0.95,Ambient,2,35.7,53.6,2025-10-08 02:00:00,22.91,29.8,31.88,32.51,32.77,5402,29029,20,M062,69,48,1497,474,21188,South,0,23,34,2118
E03645,P03,Slab,5340,980,256,0.49,OPC,Retarder,1.5,Steam,2,38.0,78.9,2025-07-15 14:00:00,29.19,37.98,40.63,41.43,41.76,3832,36984,18,M061,26,30,1116,775,18414,North,1,14,29,2431
E03646,P05,Wall,9037,1329,346,0.38,PSC,Plasticizer,1.11,Ambient,0,32.8,89.3,2025-12-26 02:00:00,26.34,33.88,36.15,36.84,37.12,5217,22377,24,M093,22,54,813,360,14857,North,0,21,22,3569
E03647,P03,Column,5954,1766,183,0.43,OPC,Plasticizer,0.63,Ambient,0,32.1,89.0,2025-11-10 07:00:00,22.22,29.07,31.13,31.75,32.01,4593,33261,19,M052,38,41,1372,677,12646,Central,0,17,20,3072
E03648,P03,Slab,9010,2419,438,0.43,PSC,Accelerator,0.5,Moist,1,15.6,56.8,2025-02-03 04:00:00,17.3,22.66,24.27,24.76,24.96,4168,24940,22,M010,47,49,1359,770,23745,West,0,19,35,2110
E03649,P04,Column,6690,2650,617,0.48,OPC,Retarder,0.35,Ambient,2,25.7,78.1,2025-11-24 06:00:00,18.42,23.97,25.64,26.15,26.36,4413,39193,20,M027,54,16,1322,614,23133,East,0,11,23,3127
E03650,P05,Column,8222,2826,500,0.36,OPC,Plasticizer,1.2,Moist,0,31.1,52.5,2025-03-11 06:00:00,27.5,35.81,38.31,39.07,39.38,5192,38807,18,M085,46,40,1314,311,19478,Central,0,12,31,2203
E03651,P04,Wall,4945,2944,672,0.43,OPC,Retarder,0.46,Ambient,2,36.8,57.9,2025-06-12 12:00:00,24.62,32.03,34.26,34.94,35.22,3878,24374,24,M031,20,16,1075,620,19124,West,1,25,20,2861
E03652,P01,Wall,3526,590,691,0.38,PSC,Accelerator,1.49,Moist,1,33.8,88.1,2025-01-12 03:00:00,28.22,36.66,39.2,39.97,40.29,4657,22698,25,M027,46,44,1159,709,14128,North,0,5,31,3849
E03653,P02,Wall,7574,1045,360,0.39,PSC,Retarder,0.5,Ambient,1,27.6,64.7,2025-05-15 02:00:00,22.7,29.45,31.48,32.1,32.35,5428,33183,22,M039,61,35,1353,601,13571,East,0,24,30,3514
E03654,P03,Wall,6968,1933,507,0.4,OPC,Plasticizer,0.52,Ambient,1,23.3,68.2,2025-06-16 02:00:00,19.87,25.97,27.8,28.36,28.59,3860,24675,20,M144,62,50,1323,601,16228,West,1,22,35,3785
E03655,P05,Column,4535,2163,351,0.46,PSC,Accelerator,0.88,Steam,2,28.1,46.9,2025-02-23 22:00:00,26.05,33.89,36.26,36.97,37.27,4081,34454,18,M136,30,28,899,459,15155,East,0,6,24,2930
E03656,P02,Beam,9852,2755,649,0.5,OPC,Retarder,1.5,Ambient,2,36.4,43.2,2025-01-06 20:00:00,21.45,27.91,29.86,30.45,30.69,4648,36805,18,M139,50,49,977,753,17176,North,0,12,28,3044
E03657,P04,Column,8915,2465,457,0.49,OPC,Retarder,1.04,Ambient,1,35.0,60.4,2025-10-28 18:00:00,21.18,27.62,29.56,30.15,30.39,3937,26166,19,M039,80,22,1270,774,20645,North,0,22,36,1853
E03658,P04,Column,8508,2480,607,0.37,PSC,Accelerator,0.73,Ambient,0,36.4,41.9,2025-07-20 13:00:00,25.07,33.21,35.67,36.4,36.71,4266,35371,22,M078,39,40,870,346,19544,South,1,23,30,2736
E03659,P05,Slab,7113,442,421,0.37,PSC,Plasticizer,0.45,Steam,1,25.1,89.8,2025-08-23 02:00:00,28.53,37.17,39.77,40.55,40.88,5131,38790,19,M094,79,27,1195,362,16221,East,1,15,22,3718
